age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,annual-income 
28,4,138692,13,13,5,12,3,1,2,0,1887,40,1,1
83,3,153183,13,13,5,14,3,1,2,0,2392,55,1,1
25,4,181896,13,13,0,9,2,1,1,0,0,40,1,0
42,4,268183,13,13,5,14,3,1,2,0,1485,60,1,0
46,5,213668,7,7,0,4,4,1,2,0,0,40,1,0
29,4,99369,13,13,0,12,4,4,1,0,0,50,1,0
44,4,104196,15,14,5,14,3,1,2,0,0,45,1,1
60,2,176839,14,15,5,13,3,1,2,0,0,45,1,1
30,5,99502,10,11,1,10,6,3,1,0,0,40,1,0
24,4,183410,12,10,0,13,2,1,1,0,0,17,1,0
17,4,25690,6,6,0,4,2,1,1,0,0,10,1,0
76,0,201986,7,7,3,0,5,1,1,0,0,16,1,0
31,4,188961,11,12,0,1,2,1,1,0,0,40,1,0
52,4,114971,12,10,5,2,3,1,2,0,0,40,1,1
39,4,121468,13,13,0,14,2,2,1,0,0,35,1,0
73,3,191540,13,13,5,13,3,1,2,0,0,50,1,1
38,4,146398,9,9,0,4,6,5,1,0,0,24,1,0
48,4,193553,9,9,1,4,4,5,1,0,0,20,1,0
60,4,121127,6,6,3,13,4,1,1,0,0,40,1,0
26,4,389856,9,9,0,6,4,1,2,0,0,40,1,0
20,4,290504,9,9,0,4,5,1,2,0,0,40,1,0
54,6,137065,16,16,0,14,4,1,1,0,0,40,1,1
50,5,212685,9,9,5,4,3,5,2,0,0,40,1,0
20,4,71475,12,10,0,9,2,1,1,0,0,40,1,0
23,4,111450,12,10,0,9,5,5,2,0,0,22,1,0
35,4,225860,10,11,5,2,3,1,2,0,0,40,1,1
43,4,129853,6,6,0,8,4,5,2,0,0,40,1,0
50,4,99925,9,9,5,9,3,1,2,0,0,32,1,0
58,4,227800,2,2,2,5,4,5,2,0,0,50,1,0
55,6,111130,11,12,1,9,2,2,2,0,0,40,1,0
29,4,100764,13,13,5,14,3,1,2,0,0,45,1,1
47,4,275095,12,10,1,8,4,1,1,0,0,40,1,0
39,4,147500,9,9,5,12,1,5,1,0,0,40,1,0
63,5,150079,9,9,5,9,1,1,1,0,0,35,1,1
27,4,140863,9,9,0,6,4,1,2,0,0,60,1,0
62,0,199198,7,7,1,0,4,5,1,0,0,40,1,0
38,4,193372,12,10,0,14,2,1,1,0,0,40,1,0
25,4,196771,9,9,0,3,4,1,2,0,0,65,1,0
31,4,231826,9,9,5,4,3,1,2,0,0,52,21,0
40,7,196456,12,10,0,9,2,1,1,0,0,40,1,0
42,4,34037,16,16,0,12,4,1,2,0,0,50,1,0
52,4,174964,9,9,5,13,3,1,2,0,0,40,1,1
46,4,91608,13,13,5,9,3,1,2,0,0,40,1,1
31,4,403468,12,10,2,4,6,1,1,0,0,50,21,0
33,4,112900,9,9,1,4,6,1,1,0,0,40,1,0
58,4,242670,9,9,0,9,6,1,1,0,0,40,1,0
52,5,187830,9,9,1,1,6,1,2,4934,0,36,1,1
25,2,368115,13,13,0,14,4,1,2,13550,0,35,1,1
54,4,343242,13,13,5,13,3,1,2,0,0,40,1,1
46,4,113390,15,14,5,9,3,1,2,0,1740,60,1,0
28,4,200733,9,9,5,2,3,1,2,0,0,40,1,0
24,2,236769,4,4,5,2,3,1,2,0,0,40,1,0
39,4,22494,13,13,0,14,4,1,1,0,0,40,1,0
60,7,129379,12,10,5,1,3,1,2,0,0,40,1,0
22,4,239098,9,9,0,4,6,1,1,0,0,40,1,0
27,4,167501,13,13,0,14,2,1,1,0,0,40,1,0
35,4,77146,13,13,5,13,3,1,2,0,0,45,1,1
47,4,82797,13,13,5,12,3,1,2,0,0,50,1,0
33,2,134886,13,13,5,12,1,1,1,0,0,50,1,1
40,3,218558,13,13,5,14,3,1,2,0,0,45,1,1
38,4,207568,13,13,5,14,3,1,2,5178,0,40,1,1
26,4,196899,11,12,2,2,4,4,1,0,0,40,1,0
54,2,200960,13,13,5,13,3,1,2,0,0,50,1,1
60,4,232337,4,4,1,8,4,1,2,0,0,40,1,0
32,4,98656,15,14,0,14,4,1,1,0,0,40,1,0
19,6,194260,12,10,0,9,2,1,1,0,0,15,1,0
49,0,481987,9,9,5,0,3,1,2,0,0,60,1,0
31,4,234976,7,7,0,9,6,1,1,0,0,48,1,0
29,4,349116,9,9,2,13,6,1,1,0,0,25,1,0
39,4,175390,9,9,0,13,6,5,1,0,0,40,1,0
26,4,214637,9,9,1,4,6,1,1,0,0,35,1,0
27,4,185127,10,11,0,14,2,1,2,0,0,40,1,0
52,4,98752,5,5,3,9,6,1,1,0,0,40,1,0
50,5,218382,12,10,1,4,6,5,1,0,0,40,1,0
51,4,153486,9,9,5,8,3,1,2,0,0,45,1,1
51,7,174102,9,9,5,9,3,1,2,0,0,40,1,1
40,4,137142,9,9,5,13,3,1,2,0,0,40,1,1
61,4,241013,4,4,3,5,4,5,2,0,0,40,1,0
35,4,267798,9,9,1,2,6,1,2,0,0,40,1,0
41,0,152880,9,9,1,0,4,5,1,0,0,28,1,0
31,4,263561,15,14,5,14,3,1,2,0,0,40,1,1
43,4,113324,9,9,5,2,3,1,2,0,1902,40,1,1
20,4,39764,9,9,0,3,2,1,2,0,0,40,1,0
35,4,172186,12,10,2,2,4,1,2,0,0,40,1,0
30,4,460408,12,10,5,13,3,1,2,0,1672,45,1,0
42,2,185129,14,15,5,12,3,1,2,0,1887,40,1,1
51,4,61270,9,9,5,3,3,1,2,0,0,40,1,1
39,3,124685,15,14,1,14,4,2,2,0,0,99,9,1
69,2,76968,5,5,5,5,3,1,2,0,0,25,1,0
63,0,310396,5,5,5,0,3,1,2,5178,0,40,1,1
29,7,37933,12,10,0,9,6,5,1,2174,0,40,1,0
21,4,38772,12,10,0,13,2,1,2,0,0,20,1,0
24,4,172496,13,13,0,1,4,1,2,0,0,55,1,0
55,4,306164,9,9,5,4,3,5,2,0,0,40,1,0
42,2,33795,9,9,5,2,3,1,2,0,0,45,1,0
48,4,47686,7,7,5,4,1,1,1,0,0,40,1,0
31,4,193132,13,13,0,1,4,1,1,0,0,42,1,0
52,4,400004,10,11,5,14,3,1,2,0,0,40,1,1
30,4,101283,12,10,0,4,4,1,1,0,0,40,1,0
29,4,192384,9,9,0,2,4,1,2,0,0,40,1,0
32,4,113838,12,10,5,3,3,1,2,0,0,40,1,0
47,4,278322,12,10,5,12,3,1,2,7688,0,40,1,1
56,4,199713,5,5,5,2,3,1,2,0,0,40,1,0
40,4,236021,12,10,5,6,3,1,2,0,0,40,1,0
20,4,138938,12,10,0,12,2,1,1,0,0,10,1,0
36,4,126946,12,10,2,2,4,1,2,0,0,40,1,0
45,4,44791,13,13,0,12,4,1,2,0,0,40,1,0
38,4,31964,5,5,5,9,3,1,2,0,0,40,1,0
60,6,352156,14,15,5,12,3,1,2,0,0,40,1,1
70,2,205860,15,14,5,14,3,5,2,0,0,40,1,0
21,4,113106,12,10,0,4,2,1,1,0,0,30,1,0
57,4,89182,9,9,3,9,4,1,1,0,0,40,1,0
33,4,250782,9,9,5,8,3,1,2,0,0,48,1,0
37,4,193855,9,9,5,2,3,1,2,0,1902,50,1,0
50,2,132716,14,15,5,14,3,1,2,99999,0,50,1,1
68,4,218637,12,10,5,13,3,1,2,0,2377,55,1,1
28,4,177955,7,7,5,9,1,1,1,0,0,40,21,0
32,4,198660,12,10,5,2,3,1,2,0,0,40,1,0
30,4,207937,14,15,1,12,4,1,2,10520,0,50,1,1
18,4,168740,7,7,0,3,2,1,2,0,0,30,1,0
45,4,199625,12,10,1,12,6,1,1,0,0,20,1,0
22,4,213902,9,9,0,9,6,1,1,0,0,40,21,0
38,4,208379,13,13,0,8,4,1,1,0,0,8,1,0
37,4,113120,10,11,1,12,4,1,1,0,0,40,1,0
23,4,57827,13,13,0,5,4,1,2,0,0,40,1,0
59,4,515712,4,4,5,2,3,1,2,0,0,40,1,0
48,3,54190,14,15,5,12,3,1,2,15024,0,40,1,1
53,3,134793,12,10,5,14,3,1,2,15024,0,50,1,1
18,4,396270,9,9,0,9,2,1,2,0,0,25,1,0
30,4,231620,13,13,0,13,4,1,1,0,0,40,21,0
50,4,174655,12,10,5,13,3,1,2,0,0,45,1,1
63,0,97823,7,7,5,0,3,1,2,0,0,40,1,0
38,2,344480,9,9,5,2,3,1,2,4064,0,40,1,0
48,4,176732,5,5,1,13,4,1,1,0,0,40,1,0
60,4,143932,9,9,5,2,3,1,2,0,0,40,1,0
46,4,551962,9,9,2,3,6,1,1,0,0,50,39,0
30,0,298577,9,9,0,0,2,1,2,0,0,30,1,0
39,4,257942,13,13,5,13,3,1,2,0,0,60,1,1
55,5,253062,12,10,5,12,3,1,2,0,0,40,1,1
17,4,193748,7,7,0,13,2,1,2,0,0,15,1,0
46,4,368561,13,13,5,13,3,1,2,0,0,55,1,1
50,4,192964,9,9,1,13,6,1,1,0,0,65,1,0
32,4,217304,13,13,0,10,4,5,2,0,0,30,1,0
18,4,120029,9,9,0,4,2,1,1,0,0,40,1,0
34,4,62124,9,9,2,4,4,5,2,0,0,40,1,0
50,4,94885,13,13,1,12,4,1,2,0,0,45,1,1
32,4,192565,7,7,5,14,3,1,2,0,0,55,1,0
23,5,220912,13,13,0,12,4,5,1,0,0,40,1,0
26,4,184120,13,13,0,12,4,1,2,0,0,50,1,0
46,4,140782,11,12,1,12,4,1,1,0,0,50,1,0
43,3,170785,12,10,5,13,3,1,2,0,0,55,1,0
32,4,90705,9,9,5,6,3,1,2,0,0,60,1,1
37,6,108293,11,12,1,12,6,1,1,0,0,38,1,0
48,4,168283,12,10,5,6,3,1,2,0,0,45,1,1
28,4,339372,13,13,0,9,4,1,2,0,1408,40,1,0
43,4,193672,9,9,5,8,3,1,2,0,0,40,1,0
51,5,143865,6,6,3,4,4,1,1,0,0,24,1,0
30,4,209317,9,9,0,8,4,1,2,0,0,50,25,0
34,6,204461,15,14,5,12,3,1,2,0,0,50,1,1
34,4,137088,9,9,5,2,5,3,2,0,0,40,1,0
41,4,149102,13,13,5,14,3,1,2,0,0,60,1,1
53,4,182855,6,6,1,9,6,1,1,0,0,48,1,0
42,4,572751,1,1,5,2,3,1,2,0,0,40,33,0
18,4,83451,9,9,0,4,2,1,1,0,0,30,1,0
81,4,98116,13,13,3,13,4,1,2,0,0,50,1,1
40,4,119225,10,11,5,12,3,1,2,0,0,40,1,0
26,4,134888,13,13,0,1,2,1,1,0,0,35,1,0
20,4,745817,12,10,0,1,2,1,1,0,0,15,1,0
41,4,88368,9,9,0,13,4,1,1,0,0,50,1,0
49,6,122066,15,14,5,12,3,1,2,0,0,45,1,1
22,4,363219,12,10,0,4,4,1,1,0,0,20,1,0
46,4,84402,13,13,1,12,4,1,2,0,0,45,1,1
56,4,34626,12,10,1,14,4,1,1,0,1980,40,1,0
35,4,150042,9,9,5,14,1,1,1,0,0,40,1,1
34,4,48014,13,13,2,14,4,1,1,0,0,35,1,0
29,5,177398,15,14,5,12,1,1,1,0,0,40,1,1
35,4,422933,13,13,0,4,4,1,2,0,0,37,1,0
29,4,131088,12,10,5,14,3,1,2,0,0,40,1,0
21,4,178255,12,10,0,9,4,1,1,0,0,30,30,0
52,2,129311,12,10,5,14,3,1,2,0,0,95,1,1
45,4,473171,9,9,5,2,3,1,2,0,0,40,1,0
43,4,236985,9,9,5,2,3,5,2,0,0,40,1,0
35,0,226379,9,9,5,0,5,1,1,0,0,25,1,0
21,0,277700,12,10,0,0,2,1,2,0,0,20,1,0
35,4,207568,6,6,0,4,2,1,2,0,0,40,1,0
30,4,85708,9,9,5,9,3,1,2,0,0,40,1,0
45,4,98765,9,9,0,8,6,1,1,0,0,40,5,0
29,4,192283,12,10,0,4,5,1,1,0,0,20,1,0
29,6,271012,6,6,0,4,2,5,1,0,0,40,1,0
33,4,189265,13,13,0,14,4,1,1,0,0,40,1,0
17,4,321880,6,6,0,4,2,5,2,0,0,15,1,0
52,4,177465,9,9,1,13,6,1,1,0,0,25,1,0
24,4,127647,12,10,2,9,6,1,1,0,0,35,1,0
32,6,119033,9,9,5,6,3,1,2,0,0,40,1,1
40,4,289748,13,13,0,14,4,1,1,4650,0,48,1,0
33,4,284531,13,13,0,13,4,1,1,0,0,40,1,0
30,4,251120,4,4,0,2,4,1,2,0,0,38,1,0
28,4,113870,9,9,0,9,4,1,2,0,0,40,1,0
62,1,170114,11,12,5,5,3,1,2,0,0,50,1,0
46,5,121124,13,13,5,10,3,1,2,15024,0,40,1,1
32,4,328199,10,11,0,1,4,1,1,0,0,64,1,0
26,4,206307,9,9,5,2,3,1,2,0,0,40,1,1
41,3,236021,13,13,5,12,3,1,2,15024,0,40,1,1
57,7,170603,12,10,5,9,3,1,2,0,0,40,1,1
52,4,74275,12,10,5,13,3,1,2,7298,0,45,1,1
35,2,112271,13,13,5,14,3,1,2,0,0,50,1,1
19,4,118306,9,9,0,3,2,1,2,0,0,16,1,0
49,4,126754,13,13,0,14,4,1,2,0,0,45,1,1
38,4,205359,7,7,5,9,1,1,1,0,0,32,1,0
30,4,398662,9,9,0,8,2,1,2,0,0,40,1,0
32,4,202498,7,7,5,3,3,1,2,0,0,40,30,0
32,4,105650,9,9,5,14,1,1,1,0,0,50,1,1
46,4,191204,10,11,0,14,2,1,1,0,0,40,1,0
22,4,56582,9,9,0,5,4,1,2,0,0,50,1,0
47,5,51579,12,10,5,10,3,1,2,0,0,50,1,0
57,2,152030,12,10,5,13,1,1,1,0,0,25,1,1
47,4,227310,12,10,1,9,6,5,1,0,0,40,1,0
41,4,55854,13,13,5,12,3,1,2,0,0,56,1,1
36,5,28996,9,9,5,6,3,1,2,0,0,40,1,0
32,4,160634,13,13,5,5,3,1,2,0,0,60,1,0
37,4,222450,7,7,4,4,5,1,2,0,0,40,37,0
36,3,180419,9,9,5,5,3,1,2,0,0,45,1,0
64,4,116084,9,9,5,2,3,1,2,2635,0,40,1,0
17,4,202521,6,6,0,4,2,1,2,0,0,15,1,0
23,4,186014,12,10,0,9,2,1,1,0,0,15,1,0
40,4,88368,12,10,1,9,6,1,1,914,0,40,1,0
42,6,190044,13,13,5,14,3,1,2,15024,0,50,1,1
37,2,35330,9,9,5,4,3,1,2,0,0,42,1,0
35,7,84848,12,10,0,3,6,1,1,0,0,40,1,0
56,2,176280,9,9,1,4,4,1,2,0,0,50,1,0
52,4,145271,13,13,5,2,3,2,2,0,0,40,1,0
37,5,108320,13,13,5,1,3,1,2,0,0,45,1,1
48,6,106377,16,16,5,12,3,1,2,0,0,65,1,1
24,4,258730,9,9,1,4,2,1,1,0,0,40,9,0
33,4,58305,10,11,5,2,3,1,2,0,0,40,1,0
39,4,341672,10,11,5,1,3,2,2,0,0,40,16,0
34,4,176648,9,9,1,9,4,5,2,0,0,42,1,0
24,0,32616,13,13,1,0,4,1,1,0,0,40,1,0
23,4,481175,12,10,0,14,2,4,2,0,0,24,39,0
49,4,187454,9,9,5,13,3,1,2,99999,0,65,1,1
18,4,25837,9,9,0,4,4,1,2,0,0,25,1,0
20,4,385077,8,8,0,8,2,1,2,0,0,40,1,0
54,4,68985,15,14,5,13,3,1,2,0,0,55,1,1
19,4,181572,12,10,0,9,2,1,2,0,0,40,1,0
53,4,23698,9,9,5,2,3,1,2,0,0,46,1,1
34,0,268127,8,8,2,0,6,5,1,0,0,40,1,0
28,4,162298,9,9,0,2,2,1,2,0,0,40,1,0
35,4,144608,9,9,5,8,3,1,2,0,0,40,1,0
20,4,250630,12,10,0,13,4,1,1,0,0,20,1,0
31,4,150441,12,10,1,9,4,1,1,0,0,50,1,0
37,4,189251,16,16,2,12,6,1,1,0,0,40,1,0
64,4,260082,8,8,5,2,3,1,2,0,0,40,30,0
42,4,139126,12,10,5,1,3,1,2,0,0,40,1,1
27,4,50132,12,10,1,13,4,1,2,0,0,50,1,0
36,2,167691,12,10,0,4,6,1,1,0,0,50,1,0
36,4,77820,12,10,5,2,3,1,2,0,0,40,1,1
23,4,156513,9,9,0,3,2,5,2,0,0,40,1,0
46,4,248059,9,9,5,2,3,1,2,3464,0,40,1,0
24,4,283092,7,7,0,2,4,5,2,0,0,35,19,0
22,4,175883,9,9,0,9,2,1,1,0,0,40,1,0
62,4,232308,13,13,5,14,3,1,2,0,0,40,1,1
19,4,269991,9,9,0,4,2,1,2,0,0,40,4,0
20,4,305446,9,9,0,4,2,1,2,0,0,30,1,0
57,4,78707,9,9,0,9,2,1,1,0,0,40,1,0
19,4,351802,9,9,0,8,2,1,2,0,0,35,1,0
37,5,196529,15,14,5,12,1,1,1,0,0,45,1,1
35,3,175769,9,9,5,13,3,1,2,0,0,65,1,1
17,4,153021,8,8,0,13,2,1,1,0,0,20,1,0
36,5,331902,12,10,1,9,6,1,1,0,0,35,1,0
50,4,279461,12,10,5,6,3,1,2,0,0,40,1,1
35,4,145704,9,9,5,12,1,1,1,3942,0,35,1,0
27,6,205499,16,16,0,12,4,1,2,0,0,77,1,0
28,4,293926,9,9,5,2,3,1,2,0,1740,30,1,0
29,2,69132,14,15,1,12,4,1,2,99999,0,60,1,1
25,4,113099,9,9,2,2,4,5,2,0,0,40,1,0
47,3,206947,11,12,3,14,4,1,1,0,0,67,1,0
29,6,159782,15,14,5,12,1,1,1,0,0,45,1,1
19,4,410543,9,9,0,9,4,1,1,0,0,40,1,0
49,4,34446,12,10,5,6,3,1,2,0,0,40,1,0
31,4,209101,14,15,5,12,3,1,2,0,0,25,1,1
43,7,95902,11,12,5,12,1,5,1,0,0,40,1,0
56,2,214323,7,7,5,2,3,1,2,0,0,40,1,0
42,4,236323,9,9,1,2,6,1,1,0,0,40,1,0
45,7,201127,12,10,5,12,3,1,2,0,0,56,1,1
40,4,142886,13,13,3,14,6,1,1,0,0,40,1,0
44,4,77313,12,10,1,9,6,1,1,0,0,38,1,0
17,0,212125,6,6,0,0,2,1,1,0,0,20,1,0
36,4,187098,9,9,1,9,6,1,1,0,0,40,1,0
19,4,196857,12,10,0,13,2,1,1,0,0,20,1,0
53,5,155314,9,9,5,9,1,1,1,0,0,40,1,1
72,2,203289,12,10,5,2,3,1,2,0,0,35,1,0
46,4,117059,10,11,5,6,3,3,2,0,0,60,1,0
33,4,178587,12,10,2,12,6,1,1,0,0,37,1,0
22,4,82393,5,5,0,3,2,2,2,0,0,40,16,0
17,0,145258,7,7,0,0,5,1,1,0,0,25,1,0
46,4,72896,5,5,5,8,3,1,2,0,0,43,1,0
33,4,134886,9,9,0,13,2,1,1,0,0,20,1,0
32,4,223212,1,1,5,8,3,1,2,0,0,40,21,0
52,2,174752,9,9,1,2,4,1,2,0,0,40,1,0
27,4,230563,9,9,0,9,2,1,1,0,0,40,1,0
48,6,353824,9,9,5,10,3,1,2,0,0,72,1,1
22,4,117363,12,10,0,9,4,1,1,0,0,35,1,0
25,4,285367,9,9,1,4,4,1,2,0,0,50,1,0
60,0,139391,9,9,5,0,3,1,2,0,0,42,1,0
38,4,198170,10,11,5,13,3,1,2,0,0,40,1,0
37,4,38948,9,9,5,6,3,1,2,0,0,50,1,0
49,4,188515,12,10,1,9,6,1,1,0,0,40,1,0
40,2,177810,13,13,5,2,3,1,2,0,0,30,1,0
48,4,188432,9,9,5,8,3,1,2,3103,0,46,1,1
31,4,178506,12,10,0,9,6,5,1,0,0,40,1,0
40,2,129298,9,9,5,4,3,1,2,0,0,45,1,0
25,4,165315,9,9,1,13,6,1,1,0,0,37,1,0
68,4,117236,13,13,5,14,3,1,2,20051,0,45,1,1
18,0,172214,9,9,0,0,2,5,1,0,0,20,1,0
19,4,63434,8,8,0,5,2,1,1,0,0,30,1,0
35,3,140854,9,9,0,6,4,1,2,0,0,60,1,0
28,4,133043,9,9,1,9,6,1,1,0,0,50,1,0
53,4,113176,9,9,1,13,4,1,1,2597,0,40,1,0
33,4,259301,12,10,5,6,3,1,2,0,0,41,1,0
20,4,196643,9,9,0,3,2,1,2,0,0,40,1,0
45,2,364365,13,13,0,13,4,1,1,0,0,35,1,0
36,4,269318,13,13,5,14,3,1,2,0,0,50,1,1
34,4,108454,12,10,5,14,3,1,2,0,0,45,1,0
32,4,171637,12,10,0,9,2,1,1,0,0,40,1,0
19,4,183589,12,10,0,6,2,1,2,0,0,25,1,0
24,4,107801,9,9,0,9,2,1,1,0,0,40,1,0
34,4,179877,12,10,5,8,3,1,2,0,0,40,1,1
32,4,168981,9,9,0,9,5,1,1,0,0,35,1,0
37,4,120590,9,9,5,2,3,1,2,0,0,45,1,1
31,4,310773,12,10,2,13,6,1,1,0,0,40,21,0
21,4,197050,12,10,0,4,2,1,1,0,0,35,1,0
47,4,159726,9,9,5,6,3,1,2,0,0,85,1,1
23,4,210797,12,10,5,2,3,1,2,0,0,40,1,0
33,4,55291,15,14,5,14,3,1,2,0,0,40,1,1
60,0,141221,13,13,5,0,3,2,2,0,2163,25,11,0
17,4,276718,9,9,0,9,2,1,2,0,0,20,1,0
67,4,336163,9,9,5,3,3,1,2,0,0,24,1,0
57,4,112840,15,14,5,12,3,1,2,0,0,55,1,1
17,4,165918,7,7,0,3,2,1,2,0,0,20,39,0
53,4,165745,9,9,5,2,3,1,2,0,0,40,1,0
25,2,259299,12,10,5,2,3,1,2,3103,0,50,1,1
24,6,197731,9,9,5,6,3,1,2,0,0,49,1,1
48,2,197702,12,10,5,6,3,1,2,0,0,40,1,0
51,4,162238,15,14,5,14,3,1,2,0,1887,47,1,1
38,4,213260,9,9,2,10,4,5,2,0,0,40,1,0
51,4,53833,9,9,5,12,3,1,2,0,0,46,1,1
18,4,89419,9,9,0,1,2,1,1,0,0,10,1,0
23,4,119704,12,10,2,13,6,1,1,0,0,40,1,0
42,4,433170,12,10,5,2,3,1,2,0,0,60,1,1
39,4,172538,9,9,0,8,6,1,2,0,0,40,1,0
20,0,220115,9,9,0,0,2,1,2,0,0,12,1,0
39,4,158956,12,10,0,4,6,5,1,0,0,40,1,0
21,2,25631,12,10,0,5,2,1,2,0,0,40,1,0
26,4,476558,4,4,0,2,4,1,2,0,0,40,21,0
54,7,35576,12,10,5,2,3,1,2,0,0,40,1,0
34,4,203463,12,10,1,13,4,1,1,0,0,40,1,0
32,6,317647,9,9,0,6,2,1,2,0,0,40,1,0
59,2,170411,4,4,5,6,3,1,2,0,0,40,1,0
24,0,174182,7,7,5,0,1,4,1,0,0,24,1,0
54,4,220055,13,13,3,13,6,1,1,0,0,40,1,0
54,4,231482,13,13,5,14,3,1,2,0,0,40,1,0
67,4,335979,9,9,3,13,4,1,1,991,0,18,1,0
33,4,279173,9,9,5,12,3,1,2,0,0,60,1,0
37,4,89559,9,9,5,9,1,1,1,0,0,40,1,0
47,4,161950,13,13,1,4,4,1,1,0,0,25,6,0
51,4,131068,9,9,1,4,4,1,1,0,0,40,1,0
45,4,219632,9,9,5,6,3,1,2,0,0,40,1,0
19,4,175507,9,9,0,4,4,1,1,0,0,30,1,0
58,3,182062,16,16,5,12,3,1,2,0,0,24,1,1
27,4,287476,9,9,0,2,4,5,2,3325,0,40,1,0
36,4,206253,12,10,0,4,4,1,1,0,1617,40,1,0
20,0,189203,11,12,0,0,4,1,2,0,0,40,1,0
51,4,21698,9,9,0,9,4,1,1,0,0,40,1,0
45,2,328051,15,14,0,12,4,1,1,0,0,60,1,0
32,4,356689,9,9,1,9,6,1,2,3887,0,40,1,0
59,4,121865,9,9,1,4,4,5,1,0,0,40,1,0
45,2,420986,13,13,5,12,3,1,2,0,0,40,1,1
43,0,218558,9,9,5,0,3,1,2,0,0,40,1,0
54,4,288992,6,6,1,12,6,1,2,14344,0,68,1,1
20,0,189740,12,10,0,0,2,1,1,0,0,32,1,0
29,5,188909,13,13,0,12,2,5,1,0,0,42,1,0
28,4,213081,7,7,0,4,4,5,1,0,0,40,19,0
18,2,157131,7,7,0,13,2,1,1,0,0,40,1,0
49,4,98010,13,13,1,12,4,1,1,0,0,50,1,0
46,4,207677,9,9,1,2,4,1,2,0,0,30,1,0
58,0,361870,9,9,5,0,3,5,2,0,0,30,1,0
56,4,266091,13,13,0,12,4,1,1,0,0,45,21,0
41,4,106627,11,12,1,14,6,5,1,0,0,50,1,0
50,3,167793,14,15,5,12,3,1,2,0,2415,60,1,1
74,2,206682,12,10,5,12,3,1,2,0,1648,35,1,0
30,4,243165,9,9,5,14,3,1,2,0,0,40,1,0
62,4,201928,9,9,3,2,6,5,1,0,0,40,1,0
19,4,128346,9,9,0,8,2,1,1,0,0,40,1,0
29,4,197288,9,9,5,9,1,5,1,0,0,40,1,0
20,0,169184,12,10,0,0,5,5,1,0,0,40,1,0
36,4,245521,4,4,5,5,3,1,2,0,0,35,21,0
36,4,129591,9,9,0,4,4,1,2,0,0,40,1,0
51,5,47415,11,12,5,9,1,1,1,0,1628,30,1,0
37,2,188563,12,10,5,14,3,1,2,4386,0,50,1,1
29,2,184710,9,9,5,2,3,1,2,0,0,40,1,0
17,4,63734,6,6,0,3,2,1,2,0,0,20,1,0
18,4,111256,9,9,0,9,2,1,1,0,0,20,1,0
40,3,111483,13,13,0,12,2,1,2,0,0,40,1,0
26,3,266639,13,13,0,9,4,1,1,0,0,40,1,0
42,2,93853,12,10,5,2,3,1,2,0,0,45,1,0
32,4,184207,9,9,1,2,4,1,2,0,0,40,1,0
33,4,238002,5,5,5,6,5,1,2,0,0,40,21,0
28,0,30237,12,10,0,0,6,1,1,0,0,40,1,0
43,4,196545,13,13,5,8,3,1,2,0,1902,40,1,1
47,4,144844,9,9,5,2,3,1,2,0,0,40,1,0
37,4,280500,12,10,0,1,2,5,1,0,0,40,1,0
73,0,135601,13,13,5,0,3,1,2,0,0,10,1,0
37,4,409189,9,9,5,4,3,1,2,0,0,30,21,0
50,4,23686,12,10,5,9,5,1,1,0,0,35,1,1
19,4,229756,9,9,0,13,2,1,2,0,0,50,1,0
32,5,95530,12,10,5,4,3,1,2,0,0,40,1,0
44,5,73199,10,11,1,1,6,2,2,0,0,40,1,0
20,4,196745,12,10,0,4,2,1,1,0,0,16,1,0
29,4,79481,12,10,0,1,4,1,1,0,0,40,1,0
21,0,116934,12,10,0,0,2,1,1,0,0,40,1,0
34,4,100950,10,11,0,12,6,1,1,0,0,40,6,0
44,5,56651,13,13,5,14,3,1,2,0,0,52,1,0
18,4,186954,7,7,0,4,2,1,1,0,0,20,1,0
22,4,264874,12,10,0,1,5,1,1,0,0,40,1,0
39,6,183092,16,16,1,12,4,1,1,0,0,40,1,1
26,5,273399,12,10,0,10,4,1,2,0,0,40,39,0
29,0,142443,13,13,5,0,3,1,2,0,0,25,1,0
21,4,177526,12,10,0,4,2,1,2,0,0,40,1,0
49,5,31267,13,13,5,12,3,1,2,0,0,50,1,0
24,4,321666,11,12,0,8,2,1,2,0,0,20,1,0
25,4,283515,12,10,0,10,4,1,2,0,0,60,1,0
30,4,54608,11,12,5,12,3,1,2,0,0,40,1,0
52,4,162238,13,13,5,12,3,1,2,0,0,38,1,1
30,4,175931,9,9,5,2,3,1,2,0,0,40,1,0
20,4,236804,9,9,0,9,4,1,2,0,0,40,1,0
31,4,168782,9,9,1,3,4,1,2,0,0,40,1,0
44,4,227065,13,13,5,14,3,1,2,0,0,40,1,1
46,3,285335,12,10,5,13,3,1,2,0,0,60,1,1
31,4,259705,9,9,0,5,2,1,1,0,0,40,1,0
57,4,24384,4,4,3,4,4,1,1,0,0,10,1,0
58,4,322013,9,9,5,2,3,1,2,0,0,40,1,0
41,4,49797,9,9,5,2,3,1,2,0,0,40,1,0
23,4,52566,9,9,0,9,4,1,1,0,0,40,1,0
47,4,266275,9,9,1,4,6,1,1,0,0,40,1,0
72,2,285408,14,15,5,12,3,1,2,0,2246,28,1,1
26,2,177858,13,13,1,14,4,1,2,0,1876,38,1,0
45,7,183804,12,10,0,9,2,1,2,0,0,40,1,0
